url,name,total_time,rating_value,rating_count,calories,fat_g,sat_fat_g,sugar_g,fiber_g,cholesterol_mg,sodium_mg,carbs_g,protein_g,ingredients
www.recipetineats.com/chinese-broccoli-with-oyster-sauce/#wprm-recipe-container-26424,Restaurant Style Chinese Broccoli with Oyster Sauce,8m,4.97,62,91,4.5,0.8,1.1,N/A,N/A,439,8.7,4.5,"1  bunch Chinese broccoli ((&quot;Gai Lan&quot;) (Note 1)); 1 tsp corn flour / corn starch; 6 tbsp water; 1 tbsp oyster sauce; 1/2 tsp dark soy sauce; 1 tbsp Chinese cooking wine ((sub Mirin or Dry Sheer, Note 1)); 1/2 tsp sesame oil; 1/2 tbsp vegetable oil ((or canola or peanut)); 1/2 tsp sugar; 1 clove garlic (, finely grated); 1 tsp ginger (, finely grated)"
www.loveandlemons.com/peanut-butter-cookies/,Peanut Butter Cookies,50m,4.89,92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1 cup all-purpose flour (spooned and leveled); ½ teaspoon baking soda; ½ teaspoon sea salt*; ½ cup unsalted butter (at room temperature); ½ cup packed brown sugar; ¼ cup granulated sugar (plus ½ cup for rolling); 1 cup creamy peanut butter**; 1  large egg; 1 teaspoon vanilla extract
www.recipetineats.com/bill-grangers-corn-fritters-avocado-salsa/#wprm-recipe-container-25352,Bill Grangers Corn Fritters with Avocado Salsa,25m,4.99,53,451,23.7,4.4,6.4,8.2,82,743,55.8,10.7,"3 cups fresh corn kernels (~ 3 large corn cobs); 1  small red onion chopped; 2  large eggs ((55 - 60g/2oz each)); 1/4 cup cilantro/coriander leaves and some stems ((lightly packed)); 1/2 tsp cooking salt ((kosher salt), or 1 tsp sea salt flakes); Freshly ground Black pepper; 1 cup plain flour ((all-purpose flour)); 1 tsp baking powder; 3 tbsp olive oil; 1  large ((or 2 small) ripe avocado, stone removed and diced); 1 1/2  tomatoes (, seeded and diced (about 3/4 cup, diced)); 2 tbsp coriander/cilantro (, roughly chopped); 2 tbsp lemon or lime juice; 2 tbsp finely chopped spring onions scallions or red onion; 1  dash Tabasco sauce (, optional); 1/4 tsp cooking salt (/ kosher salt (1/2 tsp sea salt flakes)); Freshly ground Black pepper"
funmoneymom.com/roasted-sweet-potatoes/,Roasted Sweet Potato Slices,65m,4.99,52,154,10,5,6,2,17,178,13,4,3  extra large sweet potatoes; 2 tbsp olive oil; 3 tbsp butter (melted); 3/4 cup shredded Parmesan cheese; 2 tbsp Italian seasoning; 1 tbsp minced garlic; 2 tbsp brown sugar; 1  package fresh thyme
feastandwest.com/vodka-soda/,Vodka Soda,5m,4.99,52,149,N/A,N/A,1,2,N/A,4,7,N/A,2 ounces vodka; 4 to 6 ounces club soda; lime wheel (for garnish); ice
feastandwest.com/the-best-homemade-whipped-cream/,Homemade Whipped Cream,5m,4.99,52,114,11,7,4,N/A,34,8,4,1,1 cup heavy whipping cream; 3 tablespoons confectioners sugar; 1 teaspoon vanilla extract
www.recipetineats.com/salmon-alfredo-pasta-done/#wprm-recipe-container-23021,Salmon Alfredo Pasta,25m,4.95,68,603,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"8 oz / 250g   dried fettuccine; 3 tbsp / 50g  unsalted butter; 1  small shallot ((US) / eschallot (Australia), very finely minced (Note 1)); ½ cup / 125 ml  heavy cream ((Note 2)); ¾ cup / 185 ml  freshly grated Parmigiano Reggiano or parmesan ((Notes 3 and 4)); ¼ teaspoon salt; Good grind of black pepper; 6-7 oz / 180 - 200g   hot smoked salmon fillet (, flaked (Note 5)); Fresh parsley ((optional)); Extra Parmigiano Reggiano"
www.recipetineats.com/lime-marinated-grilled-chicken/#wprm-recipe-container-25330,Lime Marinated Grilled Chicken,15m,4.96,65,274,10,1,9,N/A,96,412,10,32,"600-750g / 1.2 - 1.5 lb  chicken breasts (4 pieces) or boneless thigh ( (Note 1)); Zest of 1 lime ((zest before juicing)); 4 tbsp lime juice ((1 - 2 limes)); 2  garlic cloves (, minced); 3 tbsp brown sugar; 1/4 tsp pepper; 1 tbsp olive oil; 2 tbsp finely chopped cilantro/coriander ((optional)); 1 tbsp fish sauce (OR 2 tbsp soy sauce) ( (Note 2)); 1 - 2 tbsp olive oil"
funmoneymom.com/3-ingredient-pumpkin-cookies-with-cake-mix/,Easy Pumpkin Cookies (With Cake Mix),25m,4.96,64,89,1,0.5,11,0.2,7,152,19,1,15.25 ounces spice cake mix (1 box); 1  egg; 15 ounces pumpkin puree (1 can (not pumpkin pie filling)); 3 Tbsp granulated sugar (optional)
sallysbakingaddiction.com/best-gingerbread-cookies/,Gingerbread Cookies,4h 30m,4.7,399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"3 and 1/2 cups (440g) all-purpose flour (spooned &amp; leveled); 1 teaspoon baking soda; 1/2 teaspoon salt; 1 Tablespoon ground ginger (yes, 1 full Tablespoon!); 1 Tablespoon ground cinnamon; 1/2 teaspoon ground allspice; 1/2 teaspoon ground cloves; 10 Tablespoons (142g) unsalted butter, softened to room temperature; 3/4 cup (150g) packed light or dark brown sugar; 2/3 cup (160ml; about 200g) unsulphured or dark molasses (do not use blackstrap; I prefer Grandma&#8217;s brand); 1 large egg, at room temperature; 1 teaspoon pure vanilla extract; optional: easy cookie icing, royal icing, or cookie buttercream"
www.budgetbytes.com/hoisin-stir-fry-bowls-spicy-peanut-sauce/,Hoisin Stir Fry Bowls with Spicy Peanut Sauce,30m,4.89,79,511.83,21.58,N/A,N/A,4.35,N/A,849.9,58.38,23.03,"1/4 cup natural-style peanut butter ($0.36); 1 Tbsp sriracha ($0.09); 1 tsp soy sauce ($0.02); 1 tsp grated fresh ginger ($0.10); 1 tsp brown sugar ($0.01); 3 Tbsp hot water ($0.00); 1/2 Tbsp neutral cooking oil** ($0.02); 2 cloves garlic ($0.16); 1 tsp grated fresh ginger ($0.10); 1/2 lb. ground pork, chicken or turkey ($3.00); 8 oz. button mushrooms ($1.89); 1  large carrot ($0.12); 1  red bell pepper ($1.50); 1/3 cup hoisin sauce ($0.84); 1 Tbsp soy sauce ($0.05); 1 tsp toasted sesame oil ($0.11); 4 cups cooked rice $0.88 ($0.88); 1/4 cup peanuts, chopped ($0.19); 3  green onions, sliced ($0.25)"
www.budgetbytes.com/slow-cooker-vegetarian-lentil-chili/,Slow Cooker Vegetarian Lentil Chili,250m,4.86,111,368.75,6.75,N/A,N/A,14.28,N/A,1169.77,60.85,19.72,"1  yellow onion ($0.33); 2 cloves garlic ($0.16); 1 15oz. can petite diced tomatoes (with juices) ($0.48); 1 6oz. can tomato paste ($0.48); 1 15oz. can black beans, drained ($0.59); 1 15oz. can kidney beans, drained ($0.59); 1 cup brown lentils, uncooked ($0.70); 1 Tbsp chili powder ($0.30); 1 tsp smoked paprika ($0.10); 1 tsp ground cumin ($0.10); 1/2 tsp onion powder ($0.05); 1/4 tsp garlic powder ($0.03); 1/4  tsp cayenne pepper ($0.03); 1/2 tsp salt ($0.02); freshly cracked black pepper ($0.03); 2 Tbsp coconut oil* ($0.13); 4 cups vegetable broth ($0.52)"
www.budgetbytes.com/greek-turkey-burgers/,Mediterranean Turkey Burgers,45m,4.9,98,324,9,N/A,N/A,2,N/A,550,28,34,"1/2 cup plain Greek yogurt ($0.50); 1/2 Tbsp lemon juice ($0.03); 1/8 tsp garlic powder ($0.02); 1/8 tsp dried dill ($0.02); 1/8 tsp salt ($0.02); 19 oz. ground turkey (see notes, $3.89); 1/4 cup sun dried tomatoes ($0.83); 1/4 cup minced red onion ($0.08); 2 oz. frozen spinach (1 cup when frozen, $0.25); 1/4 cup crumbled feta ($0.57); 1 tsp dried oregano ($0.10); 1/4 tsp garlic powder ($0.02); 1/4 tsp salt ($0.02); 1 Tbsp cooking oil ($0.04); 5  hamburger buns ($3.04); 1/2  cucumber (sliced, $0.75)"
www.recipetineats.com/waffles-recipe/#jump-watch,Really great waffles,145m,4.93,71,268,15,9,5,1,102,41,27,6,"2 1/4 cup flour (, plain / all purpose); 2 1/2 tbsp caster sugar / superfine sugar ((sub granulated / ordinary sugar)); Pinch cooking / kosher salt; 4 tsp baking powder; 1 1/3 cup milk (, full fat, slightly warmed (not piping hot)); 1/2 tsp vanilla essence; 4  large eggs; 150g / 11 tbsp   unsalted butter (, melted and slightly cooled (not piping hot)); Butter (, softened (strongly recommended!)); Maple syrup ((strongly recommended!), or honey); Icing sugar / powdered sugar (, for dusting); Strawberries, other fruit"
www.recipetineats.com/thai-chicken-salad/#wprm-recipe-container-24045,Thai Chicken Salad,35m,5,48,465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"180 - 220 g / 6 -7oz   chicken breast; 150 g / 5 oz   mixed lettuce leaves ((or other of choice)); 1 cup cherry or grape tomatoes (, halved); 1  small cucumber (, sliced); 1/4  red onion (, finely sliced); 1/2  large red chilli (, deseeded and very finely sliced (Note 1)); 1/2 cup roasted cashews (, unsalted preferred); 1/4 cup coriander / cilantro leaves; 1 tbsp finely chopped coriander/cilantro stems ((see video)); 1 1/2 tsp Chilli Garlic Sauce ((Note 2)); 1  small garlic (, minced); 1 1/2 tbsp fresh lime juice (or rice vinegar); 2 tsp fish sauce ((Note 3)); 1 tbsp canola oil ((or vegetable, grapeseed or other neutral oil)); 1 1/2 tsp sugar ((any, I use white))"
www.loveandlemons.com/bibimbap-recipe/,Bibimbap,40m,5,49,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"½  English cucumber (thinly sliced); ½ teaspoon rice vinegar; 1¼ teaspoons toasted sesame oil; 1 cup fresh mung bean sprouts; 1 cup shredded carrots; 4 cups baby spinach; ½ teaspoon tamari or soy sauce; 2 cups cooked short-grain white rice; 2  fried eggs (or 1 cup cubed baked tofu); 4 ounces sautéed shiitake mushrooms (optional); 1 recipe Gochujang Sauce; Sesame seeds; Sea salt; Kimchi (optional, for serving); Chopped scallions (optional, for serving)"
funmoneymom.com/hocus-pocus-brownies/,Hocus Pocus Spellbook Brownies,30m,5,48,201,6,1,22,N/A,27,135,34,3,1 box brownie mix; 2  eggs; 1/2  cup vegetable oil; 3 tbsp water; 12  candy eyeballs (small); Black decorating icing; non-stick cooking spray
feastandwest.com/virgin-mimosas/,Virgin Mimosas,5m,5,48,77,0.3,0.04,15,0.3,N/A,4,18,1,3 ounces orange juice; 3 ounces sparkling apple cider (club soda or ginger beer (non-alcoholic))
feastandwest.com/sugar-cookie-latte/,Sugar Cookie Latte,10m,5,48,123,4,2,17,N/A,15,66,18,4,1/3 cup espresso (or very strong coffee); 1/2 ounce sugar cookie syrup (to taste); 1/2 cup whole milk (almond milk or your favorite milk); 1 pinch sprinkles
feastandwest.com/prickly-pear-simple-syrup/,Prickly Pear Simple Syrup,50m,4.94,49,67,0.1,N/A,17,0.1,N/A,2,17,0.05,4 whole prickly pears; 1 cup water; ½ cup sugar; ¼ cup lime juice
feastandwest.com/bourbon-slush/,Bourbon Slush,730m,5,48,142,N/A,N/A,32,N/A,N/A,13,36,1,12 ounces frozen lemonade concentrate; 6 ounces frozen orange juice concentrate; 2 cups bourbon whiskey; 4 cups sweet iced tea  ((2 cups sweet tea and 2 cups unsweetened); 64 ounces ginger ale  (or lemon-lime soda)
feastandwest.com/bourbon-ginger-cocktail/,Whiskey Ginger Cocktail,5m,5,48,98,0.003,N/A,8,0.03,N/A,6,8,0.01,"4 ounces bourbon whiskey; 12 ounces ginger ale; 4 wedges lime; 4 pieces candied ginger (for garnish, optional)"
feastandwest.com/spinach-artichoke-dip/,5-Ingredient Spinach Artichoke Dip,20m,4.99,51,155,13,5,1,1,23,282,4,7,10 ounces frozen spinach; 8 ounces marinated artichoke hearts (drained and chopped); 8 ounces cream cheese (softened); 2 teaspoons minced garlic; 8 ounces shredded Italian cheese blend  (or mozzarella cheese); ½ teaspoon salt; ¼ teaspoon black pepper
feastandwest.com/orgeat-syrup/,Orgeat Syrup,210m,4.99,51,79,4,0.3,10,1,N/A,1,11,2,½ pound almonds; ¾ cup cold water; 2 cups boiling water; 1 ½ cups sugar; 2 teaspoons orange blossom water; ¾ teaspoon almond extract; 1 ounce vodka
www.skinnytaste.com/asian-peanut-noodles-with-chicken/,Asian Peanut Noodles with Chicken,40m,4.94,73,359,6,0.5,9,4,48,670,53,22,1 cup reduced sodium chicken broth; 5 tbsp Better n Peanut Butter; 1 tbsp srracha chili sauce; 2 tbsp honey; 2 tbsp soy sauce (use Tamari for gluten free); 1 tbsp freshly grated ginger; 2 cloves garlic (minced); 16 oz chicken breast (cut into thin strips); salt and pepper (to taste); 1 tbsp sriracha chili sauce; juice of 1/2 lime; 4 cloves garlic (crushed); 1 tbsp fresh ginger (grated); 1 tbsp soy sauce (use Tamari for gluten free); 1/2 tbsp sesame oil; 8 oz rice noodles; 3/4 cup green onion (chopped); 1 -1/4 cups shredded carrots; 1- 1/4 cups cup shredded broccoli slaw; 1 cup bean bean sprouts; 2 tbsp chopped peanuts; 1  lime (sliced); cilantro for garnish (optional)
sallysbakingaddiction.com/chocolate-raspberry-cake/,Chocolate Raspberry Cake,6h,4.8,128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1.5 Tablespoons (22ml) water; 1.5 Tablespoons (4.5 teaspoons or 12g) cornstarch; 3 cups (12 ounces/about 340–375g) fresh or frozen raspberries (do not thaw)*; 1/3 cup (67g) granulated sugar; 1 teaspoon lemon juice; 1/2 teaspoon pure vanilla extract; 1 and 3/4 cups (219g) all-purpose flour (spooned &amp; leveled); 3/4 cup (62g) unsweetened natural cocoa powder* (see Note); 1 and 3/4 cups (350g) granulated sugar; 2 teaspoons baking soda; 1 teaspoon baking powder; 1 teaspoon salt; 2 teaspoons espresso powder (optional)*; 1/2 cup (120ml) vegetable oil or melted coconut oil; 2 large eggs, at room temperature; 3/4 cup (180g) full-fat sour cream, at room temperature; 1/2 cup (120ml) buttermilk, at room temperature*; 2 teaspoons pure vanilla extract; 1/2 cup (120ml) hot water or black coffee*; 1 cup (170g) mini semi-sweet chocolate chips (tossed in 1 Tablespoon flour); 1 cup (16 Tbsp; 226g) unsalted butter, softened to room temperature; 3 and 1/2 cups (420g) confectioners&#8217; sugar; 1/2 cup (41g) unsweetened natural or dutch-process cocoa powder; 3 Tablespoons (45ml) heavy cream or milk; 1/8 teaspoon salt; 2 teaspoons pure vanilla extract; 8 ounces (226g) quality semi-sweet or bittersweet chocolate, finely chopped; 3/4 cup (180ml) heavy cream or heavy whipping cream; 1/4 cup (60ml) raspberry liqueur, such as Chambord (or replace with more heavy cream); optional garnish: fresh raspberries &amp; fresh mint"
www.skinnytaste.com/easy-garlic-knots/,Easy Garlic Knots,30m,4.82,146,87,1.5,0.5,1,0.5,3,145,14,5,olive oil spray; 1 cup all purpose or white whole wheat flour (see notes above for gluten-free); 3/4 teaspoon kosher salt (less for table salt); 2 teaspoons baking powder; 1 cup fat free Greek Yogurt (drained of any excess liquid (I like Fage)); 2 teaspoons butter; 3 cloves garlic (chopped); 1 tbsp grated parmesan cheese; 1 tablespoon finely chopped fresh parsley
feastandwest.com/sugar-cookie-syrup/,Sugar Cookie Syrup,15m,4.97,58,36,N/A,N/A,8,N/A,1,2,8,N/A,½ cup water; ½ cup sugar; 1 ½ teaspoons vanilla extract; ¾ teaspoons butter extract; ¼ teaspoon almond extract
www.themediterraneandish.com/mediterranean-seared-trout-recipe-tzatziki/,Mediterranean Pan Seared Trout Recipe with Tzatziki,16m,5,47,393,18.5,4.7,4.3,3.3,10.2,178.6,18.3,39.6,"1 1/2 tsp ground coriander; 1 tsp sweet paprika; 1 tsp all-natural garlic powder (or 1 to 2 tsp garlic paste); 1 1/2 lb trout fillet (or butterflied trout fillet as in the pictures); Salt and Pepper; All-purpose flour for coating (no more than 1/2 cup); Extra virgin olive oil (I used Private Reserve Greek EVOO); Lime wedges, for serving"
funmoneymom.com/taco-charcuterie-board/,Taco Charcuterie Board,20m,5,47,272,18,7,3,2,51,654,14,14,"2 lbs ground beef; 1 package taco seasoning; 1 cup salsa; 1 cup pico de gallo; 8  hard taco shells; 8  soft taco shells; 2 cups shredded lettuce; 2 cups shredded cheese; ¼ cup cilantro (chopped); ½  red onion (sliced); 3.8 ounces black olives, drained (1 medium can ); 1  lime (diced large)"
funmoneymom.com/copycat-olive-garden-chocolate-lasagna/,Copycat Olive Garden Chocolate Lasagna,30m,5,47,585,35,21,63,1,129,113,66,4,"1  Brownie Box Mix (plus ingredients listed on box - typically 2 eggs, 3 tbsp water & 1/2 cup oil); 2  eggs; 8 ounces cream cheese; ¾ cup unsalted butter; 4 cups powdered sugar; 1 ½ tsp vanilla extract; 1 tablespoon heavy cream; ⅓ cup heavy cream; 2 ounces semisweet chocolate; Chocolate shavings (for garnish)"
feastandwest.com/white-negroni/,White Negroni,5m,5,47,191,N/A,N/A,11,N/A,N/A,0.3,12,0.02,1 ounce gin; 1 ounce clear bitter liqueur (see notes); 1 ounce dry vermouth; lemon twist (for garnish)
feastandwest.com/virgin-moscow-mule/,Virgin Moscow Mule,5m,5,47,42,0.01,N/A,10,0.1,N/A,11,11,0.1,"ice; ½ ounce lime juice; 2 ounces zero-proof spirit alternative (tea, fruit juice, purée or ½ ounce simple syrup); 4 to 6 ounces ginger beer"
feastandwest.com/strawberry-simple-syrup/,Strawberry Syrup,20m,5,47,36,0.1,0.002,9,0.2,N/A,1,9,0.1,1 cup water⁠; 1 cup strawberries; ½ cup sugar
feastandwest.com/screwdriver-drink/,Screwdriver Drink,5m,5,47,199,N/A,N/A,13,N/A,N/A,2,16,1,2 ounces vodka; 5 ounces fresh orange juice; ice; orange slice (for garnish)
feastandwest.com/mudslide-cocktail/,Mudslide Cocktail,5m,5,47,487,11,7,34,N/A,34,17,34,1,1 ounce vodka; 1 ½ ounce coffee liqueur (such as Kahlùa); 1 ½ ounce Irish cream liqueur (such as Baileys); 1 ounce heavy cream; chocolate sauce (for garnish); chocolate curls (for garnish)
feastandwest.com/chocolate-peanut-butter-whiskey-milkshake/,Chocolate Peanut Butter Whiskey Milkshake,10m,5,47,829,36,21,73,2,126,276,88,12,1/4 cup milk; 4 cups vanilla ice cream; 2 ounces peanut butter whiskey; 2 ounces chocolate liqueur; 1/4 cup whipped cream; 2 tablespoons chopped peanut butter cups
feastandwest.com/cherry-simple-syrup/,Cherry Simple Syrup,20m,5,47,39,0.1,0.004,10,0.2,N/A,1,10,0.1,1 cup fresh or frozen cherries (pitted ); 1 cup water; ½ cup sugar
sallysbakingaddiction.com/peanut-butter-cookies/,Very Peanut Butter Cookies,1h 45m,4.8,201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2 and 1/2 cups (313g) all-purpose flour (spooned &amp; leveled); 1 teaspoon baking powder; 1 teaspoon baking soda; 1/2 teaspoon salt; 1 cup (16 Tbsp; 226g) unsalted butter, softened to room temperature; 1 cup (200g) granulated sugar; 3/4 cup (150g) packed light or dark brown sugar; 2 large eggs, at room temperature; 2 cups (500g) creamy peanut butter*; 1 and 1/2 teaspoons pure vanilla extract; 1/2 cup (100g) granulated sugar for rolling; optional: 1/2 cup (65g) finely chopped peanuts"
www.budgetbytes.com/baked-pumpkin-pie-oatmeal/,Baked Pumpkin Pie Oatmeal,55m,4.8,152,285,6,N/A,N/A,6,N/A,208,50,9,1  15oz. can pumpkin purée  ($1.99); 1/2 cup brown sugar  ($0.32); 2 large eggs  ($0.36); 1/2 Tbsp pumpkin pie spice  ($0.15); 1/2 tsp vanilla extract  ($0.29); 1/4 tsp salt  ($0.02); 3/4 tsp baking powder  ($0.03); 1 1/2 cups milk  ($0.36); 2 1/2 cups old fashioned rolled oats ($0.32)
www.skinnytaste.com/baked-scallops/,Baked Scallops,20m,4.97,57,192,9,5,0.5,N/A,58,294,7,20,olive oil spray; 16  large (1 pound large sea scallops); 1/4 cup panko crumbs; 1 1/2 tablespoons grated Parmesan cheese; 1 tablespoon fresh minced parsley; 1/4 teaspoon dried oregano; 1/4  kosher teaspoon salt (divided); fresh black pepper (to taste); Juice of 1 lemon (divided); 2 1/2 tablespoons melted unsalted butter; 1 tablespoon white wine
pinchofyum.com/winter-grain-bowl-with-balsamic-dressing,Roasted Veggie Grain Bowl with Balsamic Dressing,1h 30m,5,46,529,37.4,6.6,15.6,6.2,9.5,499.7,44.1,9.2,"3 large golden or red beets, cubed; 3 medium sweet potatoes, cubed; olive oil and salt for roasting; 1 cup wild rice, uncooked; 1/2 cup dried cherries; 8-10 cups of shredded kale; 3/4 cup crumbled goat cheese; 3/4 cup pistachios; 1/4 cup balsamic vinegar; 1 cup olive oil; 2 tablespoons mayonnaise (optional but deliciously creamy); 1 teaspoon salt; 2 teaspoons Dijon mustard"
funmoneymom.com/halloween-dirt-pudding-recipe/,Halloween Dirt Cup Recipe,10m,5,46,731,27,11,67,3,22,858,115,12,2 boxes instant chocolate pudding mix (3 ounce size); 2  cups milk; 8 ounces Cool Whip; 32  Oreo cookies; 10  candy eyeballs; 10  gummy worms; 5  Milano cookies; 1/2  cup chocolate chips
funmoneymom.com/copycat-chick-fil-a-peppermint-milkshake/,Copycat Chick Fil A Peppermint Milkshake,5m,5,46,1091,49,30,125,6,136,276,145,16,2 cups vanilla ice cream; 2 tbsp. Semi sweet chocolate chips; 1 tbsp. White chocolate chips; 2 tbsp. Crushed peppermint candies (or candy canes); ⅛ tsp. Peppermint extract; ½ cup Whole milk; Whipped cream for topping; Maraschino cherries for topping
funmoneymom.com/christmas-cookie-fudge/,Sugar Cookie Fudge,5m,5,46,249,10,6,31,0.04,13,92,36,3,1 ¼ cup Betty Crocker sugar cookie mix (in the pouch); 1 tbsp butter; 1 tsp. vanilla extract; 2 ½ cups white chocolate chips; 14 ounces sweetened condensed milk; Christmas sprinkles
funmoneymom.com/butterbeer-ice-cream/,Harry Potter Butterbeer Ice Cream,235m,5,46,691,49,31,57,N/A,155,176,57,8,2 cups heavy whipping cream; 14 ounces sweetened condensed milk; 2 teaspoons vanilla extract; 1/2 cup brown sugar; 1/2 cup heavy cream; 4 tablespoons butter; 1/2 teaspoon vanilla extract
feastandwest.com/white-russian/,Classic White Russian Cocktail,5m,5,46,325,10,7,14,N/A,32,10,14,1,2 ounces vodka; 1 ounce coffee liqueur (such as Kahlua); 1 ounce heavy cream or half-and-half
